Date,600039.SH,600053.SH,600056.SH,600131.SH,600167.SH,600180.SH,600185.SH,600197.SH,600233.SH,600236.SH,600260.SH,600273.SH,600282.SH,600299.SH,600312.SH,600323.SH,600329.SH,600338.SH,600409.SH,600422.SH,600483.SH,600486.SH,600502.SH,600507.SH,600511.SH,600556.SH,600557.SH,600563.SH,600566.SH,600567.SH,600580.SH,600587.SH,600612.SH,600641.SH,600673.SH,600675.SH,600681.SH,600742.SH,600755.SH,600764.SH,600782.SH,600802.SH,600803.SH,600828.SH,600835.SH,600846.SH,600850.SH,600985.SH,600987.SH,601000.SH,601003.SH,601139.SH
2016/1/28,3.388055061,32.22964551,10.68252616,5.977854793,4.944354586,12.92502626,5.216064853,8.953192954,12.08040498,3.437165744,6.408140425,5.871890696,1.984638532,11.60469074,11.350232,10.5977358,14.41907348,9.116267262,4.758321894,12.65559725,9.472792976,18.21441582,6.141307575,2.159198544,23.61406865,15.78471163,14.71268822,23.16025747,16.93883879,2.719599403,8.634117795,23.39873867,31.69855171,8.088463273,7.037872534,3.890818919,6.845941535,5.98936772,4.912395552,11.56167465,2.050231747,5.247851176,8.619597644,6.540194217,17.83761173,6.792378561,22.6076513,7.600451754,5.20438808,3.127540754,2.117486905,4.989489405
2016/1/29,3.481133496,33.07579255,11.05655141,6.181976664,5.142716508,13.6184703,5.390372191,9.409058176,12.08040498,3.524816601,6.731358034,6.212163708,2.043010254,12.05562638,12.16987199,11.10824225,14.72865671,9.689875089,4.943711059,12.97539681,9.862328388,18.87367596,6.141307575,2.21548097,24.35878379,15.78471163,15.20094114,24.31870915,17.44930103,2.805783891,9.070088617,24.45963866,32.53884044,8.455079172,7.462316459,3.993002042,6.216787672,6.229494444,5.107472631,12.07728965,2.059184724,5.452525559,9.089283086,6.540194217,18.65371161,7.14795274,24.11821714,7.939602347,5.452504256,3.127540754,2.171583286,5.128860617
2016/2/1,3.425286435,31.90639833,10.73726156,6.123656129,5.186796935,12.70350942,5.347617561,9.691694613,12.08040498,3.543598928,6.55569629,6.107464319,1.967960897,11.82555718,12.66878329,11.3729493,14.41907348,9.546473132,5.305661333,12.63208258,9.818063001,18.24266983,6.141307575,2.123382454,23.69890961,15.78471163,14.75337596,24.13441002,16.90480797,2.75790362,8.880536085,24.65610163,32.34217712,8.287046885,7.482058037,3.882958678,5.66861401,6.207413826,5.107472631,12.14669936,1.853266252,5.32972093,9.202355507,6.540194217,18.64474348,7.184421887,24.05285612,7.948298516,5.404091343,3.127540754,2.102030796,5.170671981
2016/2/2,3.509057027,35.10084107,11.12040938,6.337498089,5.348425168,13.41621579,5.581123617,9.82845418,12.08040498,3.581163581,6.885940369,6.264513402,2.017993802,12.14765406,12.93605719,11.66601782,14.92566422,9.915221022,5.385113832,13.14940539,10.12792071,18.97727398,6.141307575,2.179664881,24.54731927,15.78471163,15.20907869,25.16121946,17.43228562,2.815359946,9.174342509,25.44195347,32.78019997,8.539095315,7.728827761,4.024443003,5.867949887,6.34541769,5.373486831,12.87054348,1.956225488,5.493460436,9.706832463,6.540194217,19.6491741,7.439705913,26.45668926,8.243968264,5.591691379,3.127540754,2.140671068,5.254294708
2016/2/3,3.574211932,36.1086117,11.02006115,6.43469898,5.37781212,13.44510929,5.71925396,9.864923398,12.08040498,3.549859703,6.878913899,6.334312994,2.026332619,12.23968175,12.81132937,11.63765635,14.93504553,9.915221022,5.243864945,13.24816702,10.19874534,19.13738002,6.141307575,2.200131217,24.76413507,15.78471163,15.33114193,25.09101027,17.3727317,2.805783891,9.259641148,25.64823958,32.20808849,8.737678927,7.699215394,4.063744204,5.936471595,6.317816917,5.382353971,13.10851963,1.956225488,5.698134819,9.541572771,6.540194217,19.68504663,7.457940487,26.03547378,8.261360602,5.71272366,3.127540754,2.140671068,5.289137511
2016/2/4,3.741753116,36.65052609,11.18426735,6.551340049,5.469646343,14.79347268,5.712676324,10.0837387,12.08040498,3.56864203,7.230237387,6.412837535,2.051349071,12.46054818,13.10533067,11.73219458,15.24462876,10.90537739,5.438082165,13.44098734,10.40236612,19.75896815,6.141307575,2.25129706,25.3674486,15.78471163,15.65664388,25.7053407,17.63647052,2.834512054,9.515537065,26.20815902,35.29212694,8.890435552,7.679473816,4.087324924,5.986305564,6.4171797,5.471025371,13.60430328,1.978607931,5.935557103,9.828602763,6.540194217,19.85544111,7.603817073,27.24828386,8.478764828,5.797446256,3.127540754,2.17931134,5.337917436
2016/2/5,3.611443306,35.1864065,11.02918371,6.493019515,5.37781212,14.350439,5.59099007,9.855806093,12.08040498,3.518555826,7.047549173,6.343037943,2.043010254,12.26729005,13.10533067,11.78891752,15.16957828,11.0009787,5.526362719,13.34222571,10.4112192,21.14341444,6.141307575,2.38432825,25.49942343,15.78471163,15.46134271,25.16121946,18.17245588,2.844088108,9.39232792,26.0411655,36.36483597,8.63074929,7.403091725,4.024443003,5.905325364,6.331617304,5.346885411,14.30831606,1.960701977,5.780004572,9.976466698,6.540194217,19.48774775,7.42147134,27.27007087,8.383106969,5.876117239,3.127540754,2.202495503,5.477288648
2016/2/15,3.555596245,34.12159225,11.11128682,6.463859247,5.282304528,14.02297932,5.456148545,9.609638873,12.08040498,3.462208846,7.075655052,6.229613606,2.017993802,12.03722084,12.81132937,11.64711018,15.38534841,11.58824385,5.44691022,13.4221756,10.6059869,21.02098041,6.141307575,2.420144339,25.1129257,15.78471163,15.33927947,24.87160654,17.91722476,2.815359946,9.401805546,25.25531366,38.64434265,8.516181821,7.432704092,3.9458406,5.693530995,6.268135526,5.267081151,15.73617296,1.92041358,5.910996177,9.767717613,6.540194217,19.16489505,7.39411948,27.55330196,8.383106969,5.74298173,3.127540754,2.210223558,5.49819433
2016/2/16,3.676598211,36.50791704,11.48531207,6.726301653,5.532093615,14.80310385,5.712676324,10.00168296,12.08040498,3.56864203,7.377793252,6.561161669,2.101381975,12.5433731,13.14987632,12.08198604,15.83565129,12.74911684,5.623471329,14.25459504,10.85387307,21.50129851,6.141307575,2.502009687,26.21585825,15.78471163,15.8600826,26.2582381,18.48724093,2.920696542,9.809343488,26.24745161,37.98283875,8.890435552,7.590636716,4.126626126,6.04236878,6.472381246,5.497626791,16.10305286,1.992037396,6.140231486,10.55922456,6.540194217,19.96305867,7.868218386,28.33037189,8.7396499,6.118181801,3.127540754,2.434337135,5.644534103
2016/2/17,3.713829586,40.15870874,11.74986652,6.823502544,5.590867518,14.84162852,5.722542777,10.05638679,12.08040498,3.618728234,7.672904982,6.569886618,2.126398427,12.69061739,13.35478632,12.10089369,15.89193915,12.83788948,5.535190775,14.26400091,10.87157923,21.50129851,6.141307575,2.507126271,25.94248181,15.78471163,15.87635769,26.56540332,18.47873322,2.939848651,9.837776368,26.70913957,36.73134488,9.570202531,7.570895138,4.291691171,6.241704657,6.593824646,5.577431051,16.06339017,2.027849304,6.205727288,10.59401608,6.540194217,20.21416633,8.15997156,28.69348868,8.835307759,6.239214082,3.047930625,2.557986006,5.644534103
2016/2/18,3.685906055,41.9175537,11.64039571,6.833222633,5.528420246,15.38097388,5.669921694,10.01080027,12.08040498,3.593685132,7.518322647,6.578611567,2.126398427,12.5433731,13.34587719,11.97799399,15.70431295,12.61254354,5.438082165,14.10410113,10.74763614,21.08690642,6.141307575,2.532709192,25.94248181,15.78471163,15.72988182,26.59173176,18.32559455,2.939848651,10.14106042,26.52249976,36.08771947,9.50146205,7.896631174,4.330992372,6.154495211,6.588304492,5.577431051,16.04355882,2.005466862,6.148418461,10.37656911,6.540194217,20.26797511,8.980527359,28.33763423,8.965750295,6.323936678,2.926619954,2.511617679,5.588785618
2016/2/19,3.695213899,42.92532433,11.60390544,6.901263257,5.568827304,15.25576871,5.656766424,9.99256566,12.08040498,3.593685132,7.701010861,6.561161669,2.109720793,12.55257587,13.19442197,12.04417075,16.23904762,12.65351553,5.526362719,14.09469526,10.64139921,21.08690642,6.141307575,2.507126271,25.94248181,15.78471163,15.71360672,26.77603089,18.18947129,2.920696542,9.960985513,26.43409142,36.07878023,9.417445907,7.876889596,4.25238997,6.303997119,6.557943642,5.541962491,16.7475716,2.027849304,6.156605436,10.37656911,6.540194217,20.17829381,8.925823639,28.54824197,8.939661788,6.354194749,2.975902414,2.480705462,5.526068573
2016/2/22,3.769676647,42.48798991,11.85021476,7.280346731,5.770862596,16.77749311,5.781741496,10.59430775,12.08040498,3.656292886,8.017202001,6.718210751,2.218125418,12.88387552,13.48842327,12.3088778,16.84883277,12.8720328,5.747064106,14.33454493,10.92469769,21.78383857,6.141307575,2.594108203,25.94248181,15.78471163,15.98214583,27.45179437,18.37664078,2.987728922,10.21688143,26.82701735,36.29332203,9.593116025,7.975597485,4.386014054,6.503332996,6.693187429,5.82571097,16.70790891,2.229291288,6.369466794,10.55052668,6.540194217,20.55495529,8.971410072,28.657177,9.104889,6.457072187,3.044139667,2.588898223,5.588785618
2016/2/23,3.778984491,41.02387032,11.9779307,7.241466375,5.840656606,16.80638661,5.660055241,10.50313471,12.08040498,3.612467458,7.869646136,6.604786414,2.201447784,13.94219387,13.94278892,12.10089369,16.38914858,12.98129143,5.879484938,14.08999233,10.81846076,21.55780652,6.141307575,2.583875034,25.94248181,15.78471163,15.8112573,27.06564381,18.30007144,2.939848651,10.04628415,26.12957383,36.57937777,9.478548556,7.975597485,4.25238997,6.459728273,6.58002426,5.84344525,16.31128199,2.31434457,6.557767227,10.5853182,6.540194217,20.37559268,9.153755805,28.2504862,9.052711986,7.098543276,2.983484331,2.534801843,5.588785618
2016/2/24,3.778984491,40.14920147,12.29722055,7.338667266,5.763515858,16.55597627,5.67649933,10.58519045,12.08040498,3.693857539,7.890725545,6.683310955,2.209786601,14.32871013,13.77351544,12.11980134,16.53924954,12.68083019,6.126670491,13.96301309,10.70337076,22.44309871,6.141307575,2.583875034,25.94248181,15.78471163,15.76243201,26.86379238,18.08737884,2.968576814,10.12210516,26.31621365,37.16936774,9.547289038,7.955855908,4.676842942,6.441040534,6.657306424,5.88778095,16.6384992,2.25615022,6.467710498,10.75057789,6.540194217,20.88677612,9.080817512,28.11976415,9.070104324,7.80658212,2.903874203,2.534801843,5.602722739
2016/2/25,3.453209966,38.86572001,11.12953195,6.619380673,5.197817042,14.89941552,5.156866135,9.536700438,12.08040498,3.399601091,7.103760931,6.561161669,2.017993802,12.92068659,12.39260025,11.40131077,15.13205304,11.41069857,6.126670491,12.69322073,9.756091458,20.68193234,6.141307575,2.328045823,25.94248181,15.78471163,14.72082577,24.22217151,18.52977945,2.748327566,9.202775388,23.68360997,33.66518492,8.592560134,7.156322001,4.826187507,5.799428179,6.016968493,5.346885411,14.97266615,2.059184724,5.820939448,9.889487913,6.540194217,18.7972017,8.169088846,25.30924021,8.174398911,7.437433663,2.653670943,2.279776047,5.282168951
2016/2/26,3.527672714,39.74038886,11.17514479,6.804062366,5.208837149,14.36970133,5.252241848,9.946979137,12.08040498,3.474730397,6.935125657,6.753110548,2.051349071,13.9053828,12.51732807,11.45803371,15.04762125,10.9804927,6.126670491,12.69322073,9.764944535,21.15283244,6.141307575,2.379211665,25.94248181,15.78471163,14.58248744,24.41524679,19.17636496,2.796207837,9.126954376,23.40856182,33.43276463,8.355787366,7.077355689,4.826187507,6.154495211,6.130131662,5.391221111,14.52646086,2.265103197,5.763630621,9.619853678,6.540194217,18.84204235,8.360551866,24.85897539,8.322233785,7.782375663,2.611970399,2.333872428,5.296106072
2016/2/29,3.415978591,35.76634997,10.46358455,6.308337822,4.804766566,12.93465743,5.087800964,9.627873482,12.08040498,3.255603255,6.24653162,6.09873937,1.984638532,13.3532167,11.88477982,10.74899697,14.42845479,9.963021674,6.126670491,11.96896878,8.994726789,20.78553036,6.141307575,2.302462902,25.94248181,15.78471163,13.52460609,23.2743474,18.30857914,2.75790362,8.444565264,22.13155257,32.20808849,7.653106893,6.741748865,4.362433333,6.534479227,5.81548285,5.107472631,13.10851963,2.238244265,5.321533954,8.741367944,6.540194217,17.74793042,7.576465213,22.51324093,7.852640656,7.667394997,2.392094807,2.241135775,5.100986375
2016/3/1,3.481133496,34.94872475,10.76462926,6.502739604,4.870887207,13.09838727,5.189754312,9.864923398,12.08040498,3.305689459,6.443272773,6.229613606,2.026332619,13.64770528,12.22332677,11.10824225,14.76618195,10.44785686,6.126670491,12.25114487,9.20720065,21.4636265,6.141307575,2.399678002,25.94248181,15.78471163,13.77687011,23.7921402,18.75948746,2.796207837,8.78575982,22.53430164,35.12228135,7.805863517,6.830585965,4.802606786,6.958067966,5.939686329,5.284815431,13.32666444,2.269579685,5.460712535,9.054491572,6.540194217,18.1245919,7.80439738,23.13053947,8.026564037,8.43594998,2.43379535,2.295232156,5.170671981
2016/3/2,3.639366837,36.92623692,11.22075762,6.872102989,5.17210346,13.97482348,5.709387507,10.66724619,12.08040498,3.449687295,6.864860959,6.622236312,2.176431332,14.3379129,12.8202385,11.5336643,15.44163627,11.49264255,6.126670491,12.8249029,9.658707605,22.59378674,6.141307575,2.604341371,25.94248181,15.78471163,14.33022342,25.12611486,19.61876557,2.920696542,9.63874621,23.86042663,35.75696752,8.424527847,7.106968056,5.093435675,7.126257612,6.199133594,5.586298191,14.3678101,2.40835083,6.009239881,9.732926099,6.540194217,19.01243683,8.351434579,24.52490794,8.426587814,8.59934356,2.543733146,2.449793244,5.393665921
2016/3/3,3.639366837,36.68855517,11.21163506,6.979023969,5.186796935,13.90740531,6.225731884,10.78577115,12.08040498,3.437165744,7.103760931,6.587336516,2.184770149,13.99741048,12.62423763,11.57147959,15.44163627,11.81358978,6.585729375,12.75435888,9.667560682,22.84807279,6.141307575,2.553175529,25.94248181,15.78471163,14.24071039,24.92426343,19.64428868,2.911120488,9.543969945,24.23370626,36.45422839,8.340511703,7.195805157,4.944091111,6.958067966,6.196373517,5.595165331,14.09017125,2.336727013,6.328531918,9.680738827,6.540194217,19.01243683,8.369669153,24.42323524,8.487460997,8.587240332,2.566478897,2.418881027,5.560911376
2016/3/4,3.592827619,33.73179418,10.91971291,6.784622188,4.951701323,14.51416884,6.071157452,10.9042961,12.08040498,3.418383418,6.710278624,6.255788453,2.24314187,13.63850252,12.41041851,11.14605755,15.01947732,12.35305429,6.665181874,12.27465954,9.428527589,22.08521463,6.141307575,2.594108203,25.94248181,15.78471163,13.95589618,23.86234939,18.90411843,2.853664163,9.155387256,23.40856182,36.59725626,8.027360623,6.800973598,4.716144144,6.683981135,6.127371584,5.524228211,13.28700175,2.336727013,6.222101239,9.750321856,6.540194217,18.33982704,8.02321226,23.09422779,8.235272095,7.957872471,2.581642731,2.380240755,5.546974254
2016/3/7,3.667290368,34.74907208,11.23900276,6.988744059,5.087615974,15.67954006,6.048135728,11.36927863,12.08040498,3.487251948,6.942152127,6.395387637,2.343207679,14.7152264,12.69551068,11.29731872,15.26339138,13.22712336,6.815258817,12.50980627,9.632148372,22.34891869,6.141307575,2.665740382,25.94248181,15.78471163,14.22443529,24.83650194,19.18487266,2.930272597,9.354417413,23.69343312,37.53587665,8.203030741,6.949035433,4.763305585,6.808566058,6.201893671,5.67496959,14.61570192,2.435209761,6.336718893,10.41136063,6.540194217,18.74339291,8.351434579,23.45734458,8.470068659,8.411743524,2.589224648,2.496161571,5.602722739
2016/3/8,3.685906055,34.79660843,11.21163506,7.124825306,5.183123566,15.34244921,5.956048833,11.37839593,12.08040498,3.562381254,6.963231536,6.430287433,2.309852409,14.7428347,12.55296459,11.23114195,15.21648483,13.59587125,6.391512155,12.55683562,9.570176829,23.13061285,6.141307575,2.686206719,25.94248181,15.78471163,14.13492225,27.32015214,18.97218006,2.920696542,9.411283173,23.5067933,36.74922337,8.416890016,7.097097267,4.724004384,6.721356612,6.207413826,5.67496959,14.50662952,2.412827318,6.189353338,10.41136063,6.540194217,18.96759618,8.643187752,23.86403539,8.64399204,8.417795138,2.653670943,2.596626278,5.505162891
2016/3/9,3.602135463,33.93144685,11.01093858,6.8623829,4.937007848,14.4371195,5.80476322,11.05929028,12.08040498,3.44342652,6.745410973,6.247063504,2.184770149,13.98820771,12.34805459,10.93807344,15.01009601,12.25745298,6.188466879,12.43926225,9.331143736,22.77272878,6.141307575,2.507126271,25.94248181,15.78471163,13.96403373,27.03931537,18.51276404,2.834512054,9.164864882,23.18262942,35.9446916,8.164841585,6.889810699,4.535358618,6.540708473,6.085970425,5.453291091,13.91168914,2.278532662,5.886435251,10.41136063,6.540194217,18.57299843,8.305848146,23.66068998,8.365714631,7.758169207,2.570269856,2.550257951,5.3797288
2016/3/10,3.546288401,33.63672148,10.8649775,6.667981118,4.793746459,13.98445465,5.535080169,10.94076532,12.08040498,3.405861867,6.562722759,6.090014421,2.151414879,13.60169144,12.11641721,10.79626609,14.86937636,12.05942171,6.073702158,12.39223291,9.366556046,21.4259545,6.141307575,2.44572726,25.94248181,15.78471163,13.93148353,25.73166915,18.2235021,2.796207837,9.06061099,22.57359424,35.48879026,8.203030741,6.909552277,4.28383093,6.609230181,6.011448338,5.382353971,13.77286972,2.211385334,5.837313399,10.41136063,6.540194217,18.32189078,8.096150553,22.99981743,8.200487419,7.776324049,2.547524105,2.496161571,5.261263269
2016/3/11,3.536980558,33.57017059,10.95620318,6.726301653,4.79007309,14.13855332,5.446282092,10.8951788,12.08040498,3.368297214,6.53461688,6.090014421,2.151414879,13.5556776,12.10750808,10.95698108,14.96318946,12.44182693,6.073702158,12.40634171,9.357702968,21.29410247,6.141307575,2.440610676,25.94248181,15.78471163,14.02099657,27.10952456,18.04484032,2.786631783,9.03217811,22.45571646,36.09665871,8.493268328,6.791102809,4.197368288,6.603000935,6.000408029,5.400088251,13.83236376,2.215861823,5.8700613,10.41136063,6.540194217,18.27705012,8.178206133,23.00707976,8.09613339,7.879201488,2.517196437,2.472977407,5.191577663
2016/3/14,3.630058994,35.19591377,11.34847356,6.930423524,5.003128489,14.68752985,5.607434158,11.1139941,12.08040498,3.455948071,6.83675508,6.343037943,2.201447784,13.9053828,12.55296459,11.25950342,15.43225496,12.80374615,6.365027988,12.91425866,9.60558914,21.9439446,6.141307575,2.502009687,25.94248181,15.78471163,14.37904872,27.99591562,18.64888731,2.853664163,9.39232792,23.2612146,36.64195246,8.722403265,7.008260167,4.346712852,6.78987832,6.171532821,5.550829631,14.18932798,2.269579685,6.091109634,10.41136063,6.540194217,18.89585113,8.451724733,24.33608721,8.383106969,8.665911314,2.615761358,2.519345734,5.323980315
2016/3/15,3.592827619,34.36878127,11.22075762,6.910983346,5.043535547,14.33117666,5.610722976,10.84959228,12.08040498,3.468469622,6.752437443,6.264513402,2.159753697,13.86857172,12.55296459,11.13660372,15.31029793,12.27793898,6.091358269,12.98950561,9.888887621,21.36944648,6.141307575,2.450843845,25.94248181,15.78471163,14.23257284,29.48786096,18.427687,2.844088108,9.401805546,23.32997664,35.87317766,8.607835796,6.899681488,4.354573093,6.671522642,6.124611507,5.488759651,14.37772577,2.175573426,6.041987782,10.41136063,6.540194217,18.70752039,8.387903726,24.14726648,8.470068659,8.968492017,2.646089026,2.465249353,5.27520039
2016/3/16,3.574211932,34.09307044,11.04742885,6.891543168,4.944354586,13.86888064,5.745564501,10.70371541,12.08040498,3.455948071,6.611908048,6.185988861,2.143076062,13.31640563,12.36587286,10.91916579,15.17895959,11.81358978,5.967765492,12.73554714,9.552470674,21.07748842,6.141307575,2.415027755,25.94248181,15.78471163,14.09423451,29.40009947,18.34260996,2.824936,9.164864882,23.31033034,37.13361077,8.577284471,6.909552277,4.338852612,6.553166965,6.119091352,5.417822531,14.33806308,2.126332052,6.017426856,10.41136063,6.540194217,18.46538087,8.1326197,23.74783801,8.548334181,8.835356508,2.593015607,2.434337135,5.240357587
2016/3/17,3.648674681,35.40507371,11.31198329,7.037344504,5.06557576,15.0246207,5.814629673,10.98635184,12.08040498,3.518555826,6.949178596,6.351762892,2.193108966,13.63850252,12.72223807,11.2500496,15.58235592,12.24379566,6.161982713,13.07886137,9.764944535,21.71791256,6.141307575,2.466193597,25.94248181,15.78471163,14.48483685,31.15532929,18.97218006,2.872816271,9.885164501,24.16494422,36.95482593,8.791143746,7.018130956,4.441035735,6.683981135,6.301256454,5.550829631,15.00241316,2.16214396,6.230288214,10.41136063,6.540194217,19.11108627,8.451724733,24.86623772,8.783130745,8.829304893,2.627134233,2.472977407,5.407603042
2016/3/18,3.723137429,38.94177817,11.63127315,7.202586019,5.315364848,15.40986738,5.936315927,11.25987098,12.08040498,3.612467458,7.342660903,6.604786414,2.24314187,14.25508799,13.09642154,11.62820253,16.00451487,13.25443802,6.532761042,13.49742256,10.4112192,22.58436874,6.141307575,2.542942361,25.94248181,15.78471163,14.81847635,31.30452383,19.83996587,2.930272597,10.26426956,25.09814329,37.55375514,9.111932657,7.363608569,4.5903803,6.852170781,6.505502173,5.71043815,15.99398046,2.233767777,6.361279819,10.41136063,6.540194217,19.69401476,8.789064339,26.0790478,9.026623479,9.010853315,2.676416693,2.557986006,5.505162891
2016/3/21,3.778984491,40.52949227,11.86845989,7.3969878,5.579847411,15.79511406,5.995514645,11.49692089,12.08040498,3.681335988,7.504269708,6.814185191,2.27649714,14.41153505,13.28351328,11.85509429,16.3140981,13.71195855,6.585729375,13.67143114,10.85387307,23.16828486,6.141307575,2.61457454,25.94248181,15.78471163,15.11142811,31.40983762,19.80593506,2.978152868,10.50121023,25.88399513,37.61632983,9.279964945,7.580765927,4.5903803,6.958067966,6.604864955,5.84344525,16.81698131,2.278532662,6.582328153,10.41136063,6.540194217,20.12448502,9.153755805,27.23375919,9.226635367,9.313434017,2.729490112,2.813011801,5.595754179
2016/3/22,3.723137429,39.53122892,11.76811165,7.319227088,5.495359926,15.48691672,5.880406026,11.45133437,12.08040498,3.756465294,7.497243238,6.674586006,2.24314187,14.21827692,13.21224023,11.86454811,16.11709059,13.41832597,6.444480487,13.71846049,10.70337076,22.97992482,6.141307575,2.588991619,25.94248181,15.78471163,15.11956566,32.30500482,19.8995198,2.930272597,10.37800108,25.43213032,37.47330196,9.302878438,7.45244567,4.362433333,6.833483043,6.602104878,5.79024241,17.12436717,2.251673731,6.459523523,10.41136063,6.540194217,19.84647298,9.016996505,26.82706839,9.244027705,8.992698473,2.695371486,2.95211678,5.540005694
2016/3/23,3.741753116,40.2347669,11.78635679,7.503908781,5.528420246,15.76622056,5.873828391,11.38751324,12.08040498,3.70637909,7.630746164,6.683310955,2.251480688,14.5403738,13.6131511,11.88345576,16.19214107,13.65050057,6.382684099,13.76548984,10.72992999,23.00817883,6.141307575,2.588991619,25.94248181,15.78471163,15.10329056,31.98906346,19.70384261,2.930272597,10.44434447,25.31425255,36.93694745,9.310516269,7.689344605,4.291691171,6.839712289,6.621425419,5.82571097,17.17394554,2.283009151,6.795189511,10.41136063,6.540194217,19.93615428,9.099052085,27.29912021,9.252723874,8.962440402,2.714326278,2.936660671,5.533037133
2016/3/24,3.741753116,39.33157625,11.60390544,7.639990028,5.443932761,15.1979817,5.742275683,11.23251906,12.08040498,3.668814437,7.391846192,6.578611567,2.184770149,13.98820771,13.06078502,11.64711018,15.8450326,13.0837214,6.391512155,13.79370744,10.72992999,22.42426271,6.141307575,2.51735944,25.94248181,15.78471163,14.86730164,31.6029129,19.6783195,2.882392325,10.3495682,24.83291829,36.26650431,9.157759645,7.83740644,4.079464684,6.553166965,6.809110675,5.71930529,16.81698131,2.189002892,6.475897474,10.41136063,6.540194217,19.77472793,8.825533486,26.95779043,9.113585169,8.587240332,2.793936407,3.029397324,5.470320088
2016/3/25,3.741753116,38.89424182,11.64039571,7.980193146,5.462299605,15.31355571,5.81791849,11.39663054,12.08040498,3.718900641,7.504269708,6.718210751,2.226464236,14.1078437,13.16769458,11.79837135,16.14523452,13.17932271,6.453308543,13.8689544,10.88928538,22.53727873,6.141307575,2.532709192,25.94248181,15.78471163,14.96495223,32.61217004,19.53368853,2.939848651,10.53912073,25.11778958,36.27544355,9.12720832,7.847277229,4.110905645,6.534479227,6.809110675,5.73703957,16.77731862,2.220338311,6.533206301,10.41136063,6.540194217,19.8823455,9.108169372,26.60919831,9.217939198,8.85351135,2.793936407,3.098949814,5.533037133
2016/3/28,3.741753116,39.39812714,11.83196962,7.814951632,5.7231088,15.40023621,5.660055241,11.5060382,12.08040498,3.8315946,7.574534405,7.26788254,2.201447784,13.62929975,13.1142398,11.71328694,16.10770928,13.4319833,6.444480487,13.98652777,10.72107691,22.49018872,6.141307575,2.491776518,25.94248181,15.78471163,14.94867713,30.68141724,19.88250439,2.911120488,10.61494175,24.73468681,36.11453719,9.24941362,8.094046953,4.228809249,6.57808395,6.720788202,5.70157101,16.70790891,2.206908846,6.475897474,10.41136063,6.540194217,20.06170811,8.944058212,26.20250751,9.217939198,8.823253279,2.75981778,2.959844834,5.630596982
2016/3/29,3.741753116,38.13366022,11.4488218,7.562229315,5.506380033,14.69716101,5.489036721,11.15046332,12.08040498,3.675075213,7.356713843,7.35513203,2.151414879,13.38082501,12.85587502,11.42021842,15.76060081,14.05339178,6.064874102,13.57737245,10.47319074,22.00987062,6.141307575,2.466193597,25.94248181,15.78471163,14.42787401,29.93544457,19.94205832,2.863240217,10.47277735,24.08635904,35.46197254,9.509099881,8.419782989,4.220949009,6.958067966,6.604864955,5.568563911,16.88639102,2.242720754,6.353092844,10.41136063,6.540194217,19.43393897,9.053465652,25.22935451,9.217939198,8.399640296,2.774981614,2.820739855,5.574848497
2016/3/30,3.741753116,39.57876527,11.76811165,7.873272166,5.7231088,15.17871937,5.643611153,11.36016132,12.08040498,3.781508396,7.813434377,7.512181113,2.193108966,13.7581385,13.23005849,11.81727899,16.26719155,15.12549212,6.232607156,14.26870385,10.80075461,22.60320474,6.141307575,2.532709192,25.94248181,15.78471163,14.93240203,30.90959712,20.7417825,2.920696542,11.08882307,24.97044236,36.02514478,10.11248855,8.567844823,4.27597069,6.989214197,6.842231602,5.78137527,17.29293361,2.283009151,6.582328153,10.41136063,6.540194217,19.9720268,9.509329985,26.63824766,9.217939198,8.738530683,2.88491941,2.890292345,5.735125391
2016/3/31,3.741753116,39.29354717,11.93231786,7.824671721,5.671681635,15.58322839,5.656766424,11.54250741,12.08040498,3.756465294,7.813434377,7.468556368,2.184770149,14.07103262,13.88933414,11.70383311,16.08894666,16.13613449,6.259091323,14.06647766,10.72992999,22.76331078,6.141307575,2.573641866,25.94248181,15.78471163,15.05446527,30.46201351,20.40147434,2.920696542,11.05091257,25.35354514,36.35589672,10.4180018,8.449395356,4.315271891,6.933150981,7.065797863,5.79024241,18.08618745,2.318821059,6.680571856,10.41136063,6.540194217,19.82853671,9.354336112,26.94326576,9.217939198,8.708272613,3.173032256,2.797555692,5.804810997
2016/4/1,3.741753116,38.59000918,11.76811165,7.989913235,5.671681635,15.1690882,5.696232236,11.21428445,12.08040498,3.8315946,7.73614321,7.765204635,2.201447784,14.1078437,14.21897196,11.59038724,15.95760832,16.22490713,6.153154657,13.93949842,10.55286844,22.3960087,6.141307575,2.527592608,25.94248181,15.78471163,14.90798939,30.87449252,20.22281256,2.911120488,11.01300206,24.7739794,37.45542348,10.22705602,8.321075099,4.338852612,6.74004435,6.952634694,5.86117953,18.3241636,2.421780295,6.795189511,10.41136063,6.540194217,19.52362028,9.290515105,27.03041379,9.217939198,8.472259665,3.222314716,2.843924018,5.693314028
